experiment_family,geometry_seed,sensor_seed,level,process_seed,process_noise_seed_resolved,process_noise_checksum
stage1c_geometry,303,22,L4,1019,15496518973281303163,9124a86c05f347356e7c740da41445381cc893e3d4d87d8aebbf1ed7212e6400
stage1c_geometry,303,22,L4,1020,11933161548392881836,6e20c5acf1b9570c3d188e62339af209aaef547896b3157a00185fa8ac13f3cf
stage1c_geometry,303,22,L4,1021,13442855955908179785,a55d3119396550acbf864e2a39ee9760df9ad25438ae5f5d02ef352d2df90e09
stage1c_geometry,303,22,L4,1022,10780336403032324511,67ac49735224ca9ad667095075bcc4dfb21f0bc2430a0285b79add73940904de
stage1c_geometry,303,22,L4,1023,16416547381820012719,4888ab73f831b5642ba4d5990f9eadba51c738381a38d1635747da0dd6155787
stage1c_geometry,303,22,L4,1024,2423140552482617365,c4a56f22695023d6591822d67dd8ee66ac4ce0f9653417871b8489210d9395d4
stage1c_geometry,303,22,L4,1025,14097796427887668927,bda68d363a4f8bda501a2c6fbdc80ed88453f49b2650d7129124ddc22cd9396d
stage1c_geometry,303,22,L4,1026,4557408497900582297,0a755c0fba05f815d67758e35e83cd9540cd5d998ade9601c252d13283b0c378
stage1c_geometry,303,22,L4,1027,18021861103608336425,c3859869795783f9e9c0bf9b3b4ca20306643be8584101454f72b17bb9e094b4
stage1c_geometry,303,22,L4,1028,9673706576093824844,c5cd7ca3df940e3122bc9758bd6233f84f317e95c76b8aaba6edb0e785b749b4
stage1c_geometry,303,22,L4,1029,7890237206771980617,9a91398fde7a2f16b565caafaa8a4ecbb99cf6d441fa3b7e5074fa5efd342f84
stage1c_geometry,303,22,L4,1030,5546487982612322084,62bddec535a09648d10e337341d7b0d7097702ffc9387ad0868558d56834bf4b
stage1c_observation,303,11,O1,1001,7923858165885219026,c71440f157dc5326348826c6a761431492b4eab4021ba5f578566c2c2e475aa4
stage1c_observation,303,11,O1,1002,11116360384205627186,75db749495726fc1e1bdb9c12fdc91cfa44c68b0bc869cccf5ace067f41f83a5
stage1c_observation,303,11,O1,1003,13928088920102030722,675f14b17dcbf92e5de51cfa236f65e8ca37a868441fbfc9abb81e75bfabc2f5
stage1c_observation,303,11,O1,1004,12377273274798701494,98f4f0cdafdda08f0388d9efb719eb9fa2036067e4d3167079a5d10dc596aae9
stage1c_observation,303,11,O1,1005,7570002137745557363,d43712fcb7dbb2c679b643557649642a1011f5fd054f86cc82202428702050c5
stage1c_observation,303,11,O1,1006,7964241455998450917,5633f523b53fbeb4c16a0ef2e49abc065e4302cc2a282860af43830325ddda1a
stage1c_observation,303,11,O1,1007,17116764483560100256,b6cabdc27f80df574240f290d6747f3cbb5bbb4c2654bd6e2ef19fca0a4165e9
stage1c_observation,303,11,O1,1008,1651274272614089381,dfa11da75c1a04bf7b39c34a16101a2537cfc5e7376e91735885c0e72baec319
stage1c_observation,303,11,O1,1009,540668853260574251,2754e3f52d1748c917d41f4c3e756cb37b3f4bb16a414fe1b8ee5c2aab9eb4ef
stage1c_observation,303,11,O1,1010,1239010270748035753,64fed3dc5fbd147ad6f22c757f454fe397a395def23b88020ef33ed33292c38c
stage1c_observation,303,11,O1,1011,582355139489991655,c9312c5e973c3946df9968d8b2ccad9f6a3cc966fdb7a23cbf57ae7a5829fdd1
stage1c_observation,303,11,O1,1012,8602153738048816680,62c309443af8c4bd3e8ddf26b174975d5a343d8e759e0f4d368fd35b190dfbd9
stage1c_observation,303,11,O1,1013,1604196207251020381,4983b09f91bab4c84161f26fe593dc32d55bb86fc18636082ceedfda9fe00301
stage1c_observation,303,11,O1,1014,11608543107120058639,345f85df4864e6cadb641564c4f67709cee0ce2794d9db07ab133e1c30e5912c
stage1c_observation,303,11,O1,1015,9534285337823941263,b677a000b3a6bc698915f5d6e3099b7f777a79762cc4e36d17066f7b97d0fe14
stage1c_observation,303,11,O1,1016,8521699124567648446,77f503acff29948fbf53cdb2139d040cfd4c68fde4d7f14fedfb987ed433bf03
stage1c_observation,303,11,O1,1017,11111992019026709261,53f30bf7714f9eb8c7a0673776e0bb968dcf26a2b15f06df4455c6705a7e2313
stage1c_observation,303,11,O1,1018,11235573161939674307,2d40658a40e4a414a1943748d75eb2f22225cbfd466f5472b551b4806291bb53
stage1c_observation,303,11,O1,1019,3858610335418719844,e6808b1c9cace1e7c8d1b6b1122f25c5816cb2b32e699c9b7c8875b31f6d2cb0
stage1c_observation,303,11,O1,1020,6676307883630666522,35885c79d1fd7d183f2e3b6e4389692691521d1d9e920c73af96055e2dc2a749
stage1c_observation,303,11,O1,1021,13326953694546333676,c012205617ce20aefc2bb32d023c70a07cb74ad27c8f5983035dd62fe7df9fd5
stage1c_observation,303,11,O1,1022,2528661919654275468,b358b127b59c14cb85f9763fddf3b5665b664b0790b9b86b0446e1b33346de83
stage1c_observation,303,11,O1,1023,544166383647292581,826623e3ad306ede19444462732e946c476c213ccab36c200da50b38079edbb1
stage1c_observation,303,11,O1,1024,16469662639844178155,045b184d7c05af8ef3c80951e1aa11eaeb8dd8442e3242641879fb7a01b4bacc
stage1c_observation,303,11,O1,1025,4372761600530092081,0b3e3f9eb0186e696e603687bb4622884bbd15e5e991dfefadb047e4cbc9b055
stage1c_observation,303,11,O1,1026,11203005919606937407,369c2fd7a87219d0ddca41ecc7975eaab517f6962808a1b46dd90bf52e335cb0
stage1c_observation,303,11,O1,1027,5945154825276548876,28828078a4e8a50315408a0d85edee8c3f774ad1246fac8868ae7ab6edfd1435
stage1c_observation,303,11,O1,1028,15456125022020096393,c50737875b85a612352fb7fe02ec38835ffe40643cef3aa5a676b2ddbf0c44c2
stage1c_observation,303,11,O1,1029,1974644543713230335,9a5e11b3d4354bbfd2b870d0488e7573a47eb4b77ab01489b7d4c92d9d043445
stage1c_observation,303,11,O1,1030,16627963461312572170,d8602f59bce8df097c234ff086f79422bceb6b0fd6d620a00675b2ecfc35811d
stage1c_observation,303,22,O1,1001,17548163561817846662,7e5c06c386c463efa912b62303017dc46aa25817da4713b5da656f07989a0a88
stage1c_observation,303,22,O1,1002,2482611035444642162,4abf39f644964c78707f27e9fd695d36cc26de24487dbea9675514442d05d051
stage1c_observation,303,22,O1,1003,17451248858709484127,2ca84568a5edde91b78cdc565dcdf4099d894866e367100e12c8757eec8faaaa
stage1c_observation,303,22,O1,1004,8776360727697628829,56b9ca7f7bc0e91e9624e0e8c8b9182a6eb229286c8894ca8be9d875c8e3ccc3
stage1c_observation,303,22,O1,1005,3171749207197201742,950b4ef2b6e7e3a74091c1e55a9148a7d3e859c2bacde63ac131af72c5865dde
stage1c_observation,303,22,O1,1006,2071725217306418700,53a2599e4aae69359a0e51cbda35c8a2e257ffe2436c98fa75f82e53a11faf39
stage1c_observation,303,22,O1,1007,4761017560176274163,bf88fe65a6a4f8903a4b0628cd529ca55adb1595669256594ea4c37a404fca44
stage1c_observation,303,22,O1,1008,9254856907138140246,a68c7112f2f99f8e386db59ca5320998157226f55f390202018e81daf246bf29
stage1c_observation,303,22,O1,1009,15179798311865128058,1dd924272ac9cffd5313310436e64d35e5ffe1d58ad260eac4c9e496bc9322fc
stage1c_observation,303,22,O1,1010,18421280608234329125,6d6036e4bfbac27ca63c523308f11430b07da77150b2477a939f0e8da50b83d9
stage1c_observation,303,22,O1,1011,16331796857675256656,1c67f7999974a78b8efd10bd5961852158f74077d0ac09308d7392f0096b0dd0
stage1c_observation,303,22,O1,1012,8297030861260477018,f1f6b212e0541c1ba85dd4fcef0fc940334c7ce29874c447d8cf42b5ccb1fe7c
stage1c_observation,303,22,O1,1013,9492660052898506021,c13df3e7df77d635e1a7ce90da055dd1594fb2598cb30141ed336ef66a1fb800
stage1c_observation,303,22,O1,1014,17685041516782762373,bc298b50395b6284af6f066cf72465b2ccb7ef36b3af56ff10a1b49891017fa2
stage1c_observation,303,22,O1,1015,8428146202911016236,b9fed7ae9265c196e87bb99be1889391e75d413a613ac47dbbe8f987f6cffd73
stage1c_observation,303,22,O1,1016,5469886151216583700,8094ae66cce7c4d8f36b9019cc76f359a6f8b616c3410307415670e48c3042af
stage1c_observation,303,22,O1,1017,15124707892363539862,f54d8132542c1585099d1fda89894f11cb2499a4be80f82dd383d1412cbbd9cf
stage1c_observation,303,22,O1,1018,12562177865703970151,e4441b63321b23722a3e9d7275bd6d6cb7583252873863bd72d48470ccca1c0d
stage1c_observation,303,22,O1,1019,413367999546787773,bea1cd2e32ab604f1dc87ec0cd98cfca58135f0897453585ae59d7075d8d8edb
stage1c_observation,303,22,O1,1020,16981254334032000335,f87553a21e39bf5add74e0d5657c1be80ae987db82621eef888566b12e8748b6
stage1c_observation,303,22,O1,1021,3844986408453939225,84799f4ef986fe0c18c493ee72a96a8f8af1d46a0abe80a27dbaa0782f351a32
stage1c_observation,303,22,O1,1022,12412884046336970057,e7dc5522a441725b0edbdf621f775d0ba9cea14ace7221559d8a51fdb43abd4e
stage1c_observation,303,22,O1,1023,17582037524723559398,aa591dbef83d5ac32b347f7a730f7d1c317d4a04953377591ce52341d4e76e70
stage1c_observation,303,22,O1,1024,12899016828076843614,d4d9413d0d194852639e0fba657b6039959fd79df21bb4446f2d1934bfe6ad2f
stage1c_observation,303,22,O1,1025,6936794820048218002,feb367ea15cb842ff6a077a490d63884833de7406590aacc5099502fb584a070
stage1c_observation,303,22,O1,1026,11815334857761755613,0bd14f16f86d783b1d6a74268293200b459113bbbf5af03a52aab3f2db0bb24c
stage1c_observation,303,22,O1,1027,5672514226378168498,b364915349ec02fcce662ef8f07c208cd5c1d58b16cb049d56424a87db9be59b
stage1c_observation,303,22,O1,1028,8208087376010855003,5252901a070cfb198a3ae638b674a7070d5e4371dae55526fdc0a8c249715d88
stage1c_observation,303,22,O1,1029,14100760437275745161,2cb4c7d25033bac9ea2d82b53c753b1eed18f366e2ece9c494128961890c809e
stage1c_observation,303,22,O1,1030,5951189996363886433,04d755af57779798e9a35e688dd8fd0baad8fb286a853e6e907787ccdc0eb48d
stage1c_observation,303,11,O2,1001,7923858165885219026,c71440f157dc5326348826c6a761431492b4eab4021ba5f578566c2c2e475aa4
stage1c_observation,303,11,O2,1002,11116360384205627186,75db749495726fc1e1bdb9c12fdc91cfa44c68b0bc869cccf5ace067f41f83a5
stage1c_observation,303,11,O2,1003,13928088920102030722,675f14b17dcbf92e5de51cfa236f65e8ca37a868441fbfc9abb81e75bfabc2f5
stage1c_observation,303,11,O2,1004,12377273274798701494,98f4f0cdafdda08f0388d9efb719eb9fa2036067e4d3167079a5d10dc596aae9
stage1c_observation,303,11,O2,1005,7570002137745557363,d43712fcb7dbb2c679b643557649642a1011f5fd054f86cc82202428702050c5
stage1c_observation,303,11,O2,1006,7964241455998450917,5633f523b53fbeb4c16a0ef2e49abc065e4302cc2a282860af43830325ddda1a
stage1c_observation,303,11,O2,1007,17116764483560100256,b6cabdc27f80df574240f290d6747f3cbb5bbb4c2654bd6e2ef19fca0a4165e9
stage1c_observation,303,11,O2,1008,1651274272614089381,dfa11da75c1a04bf7b39c34a16101a2537cfc5e7376e91735885c0e72baec319
stage1c_observation,303,11,O2,1009,540668853260574251,2754e3f52d1748c917d41f4c3e756cb37b3f4bb16a414fe1b8ee5c2aab9eb4ef
stage1c_observation,303,11,O2,1010,1239010270748035753,64fed3dc5fbd147ad6f22c757f454fe397a395def23b88020ef33ed33292c38c
stage1c_observation,303,11,O2,1011,582355139489991655,c9312c5e973c3946df9968d8b2ccad9f6a3cc966fdb7a23cbf57ae7a5829fdd1
stage1c_observation,303,11,O2,1012,8602153738048816680,62c309443af8c4bd3e8ddf26b174975d5a343d8e759e0f4d368fd35b190dfbd9
stage1c_observation,303,11,O2,1013,1604196207251020381,4983b09f91bab4c84161f26fe593dc32d55bb86fc18636082ceedfda9fe00301
stage1c_observation,303,11,O2,1014,11608543107120058639,345f85df4864e6cadb641564c4f67709cee0ce2794d9db07ab133e1c30e5912c
stage1c_observation,303,11,O2,1015,9534285337823941263,b677a000b3a6bc698915f5d6e3099b7f777a79762cc4e36d17066f7b97d0fe14
stage1c_observation,303,11,O2,1016,8521699124567648446,77f503acff29948fbf53cdb2139d040cfd4c68fde4d7f14fedfb987ed433bf03
stage1c_observation,303,11,O2,1017,11111992019026709261,53f30bf7714f9eb8c7a0673776e0bb968dcf26a2b15f06df4455c6705a7e2313
stage1c_observation,303,11,O2,1018,11235573161939674307,2d40658a40e4a414a1943748d75eb2f22225cbfd466f5472b551b4806291bb53
stage1c_observation,303,11,O2,1019,3858610335418719844,e6808b1c9cace1e7c8d1b6b1122f25c5816cb2b32e699c9b7c8875b31f6d2cb0
stage1c_observation,303,11,O2,1020,6676307883630666522,35885c79d1fd7d183f2e3b6e4389692691521d1d9e920c73af96055e2dc2a749
stage1c_observation,303,11,O2,1021,13326953694546333676,c012205617ce20aefc2bb32d023c70a07cb74ad27c8f5983035dd62fe7df9fd5
stage1c_observation,303,11,O2,1022,2528661919654275468,b358b127b59c14cb85f9763fddf3b5665b664b0790b9b86b0446e1b33346de83
stage1c_observation,303,11,O2,1023,544166383647292581,826623e3ad306ede19444462732e946c476c213ccab36c200da50b38079edbb1
stage1c_observation,303,11,O2,1024,16469662639844178155,045b184d7c05af8ef3c80951e1aa11eaeb8dd8442e3242641879fb7a01b4bacc
stage1c_observation,303,11,O2,1025,4372761600530092081,0b3e3f9eb0186e696e603687bb4622884bbd15e5e991dfefadb047e4cbc9b055
stage1c_observation,303,11,O2,1026,11203005919606937407,369c2fd7a87219d0ddca41ecc7975eaab517f6962808a1b46dd90bf52e335cb0
stage1c_observation,303,11,O2,1027,5945154825276548876,28828078a4e8a50315408a0d85edee8c3f774ad1246fac8868ae7ab6edfd1435
stage1c_observation,303,11,O2,1028,15456125022020096393,c50737875b85a612352fb7fe02ec38835ffe40643cef3aa5a676b2ddbf0c44c2
stage1c_observation,303,11,O2,1029,1974644543713230335,9a5e11b3d4354bbfd2b870d0488e7573a47eb4b77ab01489b7d4c92d9d043445
stage1c_observation,303,11,O2,1030,16627963461312572170,d8602f59bce8df097c234ff086f79422bceb6b0fd6d620a00675b2ecfc35811d
stage1c_observation,303,22,O2,1001,17548163561817846662,7e5c06c386c463efa912b62303017dc46aa25817da4713b5da656f07989a0a88
stage1c_observation,303,22,O2,1002,2482611035444642162,4abf39f644964c78707f27e9fd695d36cc26de24487dbea9675514442d05d051
stage1c_observation,303,22,O2,1003,17451248858709484127,2ca84568a5edde91b78cdc565dcdf4099d894866e367100e12c8757eec8faaaa
stage1c_observation,303,22,O2,1004,8776360727697628829,56b9ca7f7bc0e91e9624e0e8c8b9182a6eb229286c8894ca8be9d875c8e3ccc3
stage1c_observation,303,22,O2,1005,3171749207197201742,950b4ef2b6e7e3a74091c1e55a9148a7d3e859c2bacde63ac131af72c5865dde
stage1c_observation,303,22,O2,1006,2071725217306418700,53a2599e4aae69359a0e51cbda35c8a2e257ffe2436c98fa75f82e53a11faf39
stage1c_observation,303,22,O2,1007,4761017560176274163,bf88fe65a6a4f8903a4b0628cd529ca55adb1595669256594ea4c37a404fca44
stage1c_observation,303,22,O2,1008,9254856907138140246,a68c7112f2f99f8e386db59ca5320998157226f55f390202018e81daf246bf29
stage1c_observation,303,22,O2,1009,15179798311865128058,1dd924272ac9cffd5313310436e64d35e5ffe1d58ad260eac4c9e496bc9322fc
stage1c_observation,303,22,O2,1010,18421280608234329125,6d6036e4bfbac27ca63c523308f11430b07da77150b2477a939f0e8da50b83d9
stage1c_observation,303,22,O2,1011,16331796857675256656,1c67f7999974a78b8efd10bd5961852158f74077d0ac09308d7392f0096b0dd0
stage1c_observation,303,22,O2,1012,8297030861260477018,f1f6b212e0541c1ba85dd4fcef0fc940334c7ce29874c447d8cf42b5ccb1fe7c
stage1c_observation,303,22,O2,1013,9492660052898506021,c13df3e7df77d635e1a7ce90da055dd1594fb2598cb30141ed336ef66a1fb800
stage1c_observation,303,22,O2,1014,17685041516782762373,bc298b50395b6284af6f066cf72465b2ccb7ef36b3af56ff10a1b49891017fa2
stage1c_observation,303,22,O2,1015,8428146202911016236,b9fed7ae9265c196e87bb99be1889391e75d413a613ac47dbbe8f987f6cffd73
stage1c_observation,303,22,O2,1016,5469886151216583700,8094ae66cce7c4d8f36b9019cc76f359a6f8b616c3410307415670e48c3042af
stage1c_observation,303,22,O2,1017,15124707892363539862,f54d8132542c1585099d1fda89894f11cb2499a4be80f82dd383d1412cbbd9cf
stage1c_observation,303,22,O2,1018,12562177865703970151,e4441b63321b23722a3e9d7275bd6d6cb7583252873863bd72d48470ccca1c0d
stage1c_observation,303,22,O2,1019,413367999546787773,bea1cd2e32ab604f1dc87ec0cd98cfca58135f0897453585ae59d7075d8d8edb
stage1c_observation,303,22,O2,1020,16981254334032000335,f87553a21e39bf5add74e0d5657c1be80ae987db82621eef888566b12e8748b6
stage1c_observation,303,22,O2,1021,3844986408453939225,84799f4ef986fe0c18c493ee72a96a8f8af1d46a0abe80a27dbaa0782f351a32
stage1c_observation,303,22,O2,1022,12412884046336970057,e7dc5522a441725b0edbdf621f775d0ba9cea14ace7221559d8a51fdb43abd4e
stage1c_observation,303,22,O2,1023,17582037524723559398,aa591dbef83d5ac32b347f7a730f7d1c317d4a04953377591ce52341d4e76e70
stage1c_observation,303,22,O2,1024,12899016828076843614,d4d9413d0d194852639e0fba657b6039959fd79df21bb4446f2d1934bfe6ad2f
stage1c_observation,303,22,O2,1025,6936794820048218002,feb367ea15cb842ff6a077a490d63884833de7406590aacc5099502fb584a070
stage1c_observation,303,22,O2,1026,11815334857761755613,0bd14f16f86d783b1d6a74268293200b459113bbbf5af03a52aab3f2db0bb24c
stage1c_observation,303,22,O2,1027,5672514226378168498,b364915349ec02fcce662ef8f07c208cd5c1d58b16cb049d56424a87db9be59b
stage1c_observation,303,22,O2,1028,8208087376010855003,5252901a070cfb198a3ae638b674a7070d5e4371dae55526fdc0a8c249715d88
stage1c_observation,303,22,O2,1029,14100760437275745161,2cb4c7d25033bac9ea2d82b53c753b1eed18f366e2ece9c494128961890c809e
stage1c_observation,303,22,O2,1030,5951189996363886433,04d755af57779798e9a35e688dd8fd0baad8fb286a853e6e907787ccdc0eb48d
stage1c_observation,303,11,O3,1001,7923858165885219026,c71440f157dc5326348826c6a761431492b4eab4021ba5f578566c2c2e475aa4
stage1c_observation,303,11,O3,1002,11116360384205627186,75db749495726fc1e1bdb9c12fdc91cfa44c68b0bc869cccf5ace067f41f83a5
stage1c_observation,303,11,O3,1003,13928088920102030722,675f14b17dcbf92e5de51cfa236f65e8ca37a868441fbfc9abb81e75bfabc2f5
stage1c_observation,303,11,O3,1004,12377273274798701494,98f4f0cdafdda08f0388d9efb719eb9fa2036067e4d3167079a5d10dc596aae9
stage1c_observation,303,11,O3,1005,7570002137745557363,d43712fcb7dbb2c679b643557649642a1011f5fd054f86cc82202428702050c5
stage1c_observation,303,11,O3,1006,7964241455998450917,5633f523b53fbeb4c16a0ef2e49abc065e4302cc2a282860af43830325ddda1a
stage1c_observation,303,11,O3,1007,17116764483560100256,b6cabdc27f80df574240f290d6747f3cbb5bbb4c2654bd6e2ef19fca0a4165e9
stage1c_observation,303,11,O3,1008,1651274272614089381,dfa11da75c1a04bf7b39c34a16101a2537cfc5e7376e91735885c0e72baec319
stage1c_observation,303,11,O3,1009,540668853260574251,2754e3f52d1748c917d41f4c3e756cb37b3f4bb16a414fe1b8ee5c2aab9eb4ef
stage1c_observation,303,11,O3,1010,1239010270748035753,64fed3dc5fbd147ad6f22c757f454fe397a395def23b88020ef33ed33292c38c
stage1c_observation,303,11,O3,1011,582355139489991655,c9312c5e973c3946df9968d8b2ccad9f6a3cc966fdb7a23cbf57ae7a5829fdd1
stage1c_observation,303,11,O3,1012,8602153738048816680,62c309443af8c4bd3e8ddf26b174975d5a343d8e759e0f4d368fd35b190dfbd9
stage1c_observation,303,11,O3,1013,1604196207251020381,4983b09f91bab4c84161f26fe593dc32d55bb86fc18636082ceedfda9fe00301
stage1c_observation,303,11,O3,1014,11608543107120058639,345f85df4864e6cadb641564c4f67709cee0ce2794d9db07ab133e1c30e5912c
stage1c_observation,303,11,O3,1015,9534285337823941263,b677a000b3a6bc698915f5d6e3099b7f777a79762cc4e36d17066f7b97d0fe14
stage1c_observation,303,11,O3,1016,8521699124567648446,77f503acff29948fbf53cdb2139d040cfd4c68fde4d7f14fedfb987ed433bf03
stage1c_observation,303,11,O3,1017,11111992019026709261,53f30bf7714f9eb8c7a0673776e0bb968dcf26a2b15f06df4455c6705a7e2313
stage1c_observation,303,11,O3,1018,11235573161939674307,2d40658a40e4a414a1943748d75eb2f22225cbfd466f5472b551b4806291bb53
stage1c_observation,303,11,O3,1019,3858610335418719844,e6808b1c9cace1e7c8d1b6b1122f25c5816cb2b32e699c9b7c8875b31f6d2cb0
stage1c_observation,303,11,O3,1020,6676307883630666522,35885c79d1fd7d183f2e3b6e4389692691521d1d9e920c73af96055e2dc2a749
stage1c_observation,303,11,O3,1021,13326953694546333676,c012205617ce20aefc2bb32d023c70a07cb74ad27c8f5983035dd62fe7df9fd5
stage1c_observation,303,11,O3,1022,2528661919654275468,b358b127b59c14cb85f9763fddf3b5665b664b0790b9b86b0446e1b33346de83
stage1c_observation,303,11,O3,1023,544166383647292581,826623e3ad306ede19444462732e946c476c213ccab36c200da50b38079edbb1
stage1c_observation,303,11,O3,1024,16469662639844178155,045b184d7c05af8ef3c80951e1aa11eaeb8dd8442e3242641879fb7a01b4bacc
stage1c_observation,303,11,O3,1025,4372761600530092081,0b3e3f9eb0186e696e603687bb4622884bbd15e5e991dfefadb047e4cbc9b055
stage1c_observation,303,11,O3,1026,11203005919606937407,369c2fd7a87219d0ddca41ecc7975eaab517f6962808a1b46dd90bf52e335cb0
stage1c_observation,303,11,O3,1027,5945154825276548876,28828078a4e8a50315408a0d85edee8c3f774ad1246fac8868ae7ab6edfd1435
stage1c_observation,303,11,O3,1028,15456125022020096393,c50737875b85a612352fb7fe02ec38835ffe40643cef3aa5a676b2ddbf0c44c2
stage1c_observation,303,11,O3,1029,1974644543713230335,9a5e11b3d4354bbfd2b870d0488e7573a47eb4b77ab01489b7d4c92d9d043445
stage1c_observation,303,11,O3,1030,16627963461312572170,d8602f59bce8df097c234ff086f79422bceb6b0fd6d620a00675b2ecfc35811d
stage1c_observation,303,22,O3,1001,17548163561817846662,7e5c06c386c463efa912b62303017dc46aa25817da4713b5da656f07989a0a88
stage1c_observation,303,22,O3,1002,2482611035444642162,4abf39f644964c78707f27e9fd695d36cc26de24487dbea9675514442d05d051
stage1c_observation,303,22,O3,1003,17451248858709484127,2ca84568a5edde91b78cdc565dcdf4099d894866e367100e12c8757eec8faaaa
stage1c_observation,303,22,O3,1004,8776360727697628829,56b9ca7f7bc0e91e9624e0e8c8b9182a6eb229286c8894ca8be9d875c8e3ccc3
stage1c_observation,303,22,O3,1005,3171749207197201742,950b4ef2b6e7e3a74091c1e55a9148a7d3e859c2bacde63ac131af72c5865dde
stage1c_observation,303,22,O3,1006,2071725217306418700,53a2599e4aae69359a0e51cbda35c8a2e257ffe2436c98fa75f82e53a11faf39
stage1c_observation,303,22,O3,1007,4761017560176274163,bf88fe65a6a4f8903a4b0628cd529ca55adb1595669256594ea4c37a404fca44
stage1c_observation,303,22,O3,1008,9254856907138140246,a68c7112f2f99f8e386db59ca5320998157226f55f390202018e81daf246bf29
stage1c_observation,303,22,O3,1009,15179798311865128058,1dd924272ac9cffd5313310436e64d35e5ffe1d58ad260eac4c9e496bc9322fc
stage1c_observation,303,22,O3,1010,18421280608234329125,6d6036e4bfbac27ca63c523308f11430b07da77150b2477a939f0e8da50b83d9
stage1c_observation,303,22,O3,1011,16331796857675256656,1c67f7999974a78b8efd10bd5961852158f74077d0ac09308d7392f0096b0dd0
stage1c_observation,303,22,O3,1012,8297030861260477018,f1f6b212e0541c1ba85dd4fcef0fc940334c7ce29874c447d8cf42b5ccb1fe7c
stage1c_observation,303,22,O3,1013,9492660052898506021,c13df3e7df77d635e1a7ce90da055dd1594fb2598cb30141ed336ef66a1fb800
stage1c_observation,303,22,O3,1014,17685041516782762373,bc298b50395b6284af6f066cf72465b2ccb7ef36b3af56ff10a1b49891017fa2
